id,shield name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
26875,Eclipse Crest Greatshield,Standard +7 ,"{'Phy': '154 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '99 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '69.68 ', 'Rst': '30 '}"
26876,Eclipse Crest Greatshield,Standard +8 ,"{'Phy': '161 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '102 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '69.68 ', 'Rst': '30 '}"
26877,Eclipse Crest Greatshield,Standard +9 ,"{'Phy': '167 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '106 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '69.68 ', 'Rst': '30 '}"
26878,Eclipse Crest Greatshield,Standard +10 ,"{'Phy': '173 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '70.35 ', 'Rst': '30 '}"
26879,Eclipse Crest Greatshield,Standard +11 ,"{'Phy': '180 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '70.35 ', 'Rst': '30 '}"
26880,Eclipse Crest Greatshield,Standard +12 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '115 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '71.02 ', 'Rst': '30 '}"
26881,Eclipse Crest Greatshield,Standard +13 ,"{'Phy': '192 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '118 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '71.02 ', 'Rst': '30 '}"
26882,Eclipse Crest Greatshield,Standard +14 ,"{'Phy': '199 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '121 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '71.69 ', 'Rst': '30 '}"
26883,Eclipse Crest Greatshield,Standard +15 ,"{'Phy': '205 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '124 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '71.69 ', 'Rst': '30 '}"
26884,Eclipse Crest Greatshield,Standard +16 ,"{'Phy': '212 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '127 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '72.36 ', 'Rst': '30 '}"
26885,Eclipse Crest Greatshield,Standard +17 ,"{'Phy': '218 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '131 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '72.36 ', 'Rst': '30 '}"
26886,Eclipse Crest Greatshield,Standard +18 ,"{'Phy': '224 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '134 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '73.03 ', 'Rst': '30 '}"
26887,Eclipse Crest Greatshield,Standard +19 ,"{'Phy': '231 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '137 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '73.03 ', 'Rst': '30 '}"
26888,Eclipse Crest Greatshield,Standard +20 ,"{'Phy': '237 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '140 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '73.7 ', 'Rst': '30 '}"
26889,Eclipse Crest Greatshield,Standard +21 ,"{'Phy': '243 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '143 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '73.7 ', 'Rst': '30 '}"
26890,Eclipse Crest Greatshield,Standard +22 ,"{'Phy': '250 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '146 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '74.37 ', 'Rst': '30 '}"
26891,Eclipse Crest Greatshield,Standard +23 ,"{'Phy': '256 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '149 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '74.37 ', 'Rst': '30 '}"
26892,Eclipse Crest Greatshield,Standard +24 ,"{'Phy': '263 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '152 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '74.37 ', 'Rst': '30 '}"
26893,Eclipse Crest Greatshield,Standard +25 ,"{'Phy': '269 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '156 '}","{'Str': 'B ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '72 ', 'Fir': '57 ', 'Lit': '51 ', 'Hol': '59 ', 'Bst': '75.04 ', 'Rst': '30 '}"
27206,Ant's Skull Plate,Standard ,"{'Phy': '136 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '88 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '63 ', 'Rst': '28 '}"
27207,Ant's Skull Plate,Standard +1 ,"{'Phy': '149 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '63.63 ', 'Rst': '28 '}"
27208,Ant's Skull Plate,Standard +2 ,"{'Phy': '161 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '100 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '64.26 ', 'Rst': '28 '}"
27209,Ant's Skull Plate,Standard +3 ,"{'Phy': '174 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '106 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '64.89 ', 'Rst': '28 '}"
27210,Ant's Skull Plate,Standard +4 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '112 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '65.52 ', 'Rst': '28 '}"
27211,Ant's Skull Plate,Standard +5 ,"{'Phy': '199 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '118 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '66.15 ', 'Rst': '28 '}"
27212,Ant's Skull Plate,Standard +6 ,"{'Phy': '212 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '124 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '66.78 ', 'Rst': '28 '}"
27213,Ant's Skull Plate,Standard +7 ,"{'Phy': '224 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '130 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '67.41 ', 'Rst': '28 '}"
27214,Ant's Skull Plate,Standard +8 ,"{'Phy': '237 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '136 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '68.04 ', 'Rst': '28 '}"
27215,Ant's Skull Plate,Standard +9 ,"{'Phy': '249 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '142 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '68.67 ', 'Rst': '28 '}"
27216,Ant's Skull Plate,Standard +10 ,"{'Phy': '262 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '148 '}","{'Str': 'B ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(90) Poison'},"{'Phy': '100 ', 'Mag': '57 ', 'Fir': '42 ', 'Lit': '57 ', 'Hol': '57 ', 'Bst': '69.3 ', 'Rst': '28 '}"
27217,Erdtree Greatshield,Standard ,"{'Phy': '120 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '78 ', 'Sta': '93 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '60 ', 'Rst': '28 '}"
27218,Erdtree Greatshield,Standard +1 ,"{'Phy': '131 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '85 ', 'Sta': '99 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '60.6 ', 'Rst': '28 '}"
27219,Erdtree Greatshield,Standard +2 ,"{'Phy': '142 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '92 ', 'Sta': '106 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '61.2 ', 'Rst': '28 '}"
27220,Erdtree Greatshield,Standard +3 ,"{'Phy': '153 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '99 ', 'Sta': '112 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '61.8 ', 'Rst': '28 '}"
27221,Erdtree Greatshield,Standard +4 ,"{'Phy': '164 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '106 ', 'Sta': '118 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '62.4 ', 'Rst': '28 '}"
27222,Erdtree Greatshield,Standard +5 ,"{'Phy': '175 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '113 ', 'Sta': '124 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '63 ', 'Rst': '28 '}"
27223,Erdtree Greatshield,Standard +6 ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '120 ', 'Sta': '131 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '63.6 ', 'Rst': '28 '}"
27224,Erdtree Greatshield,Standard +7 ,"{'Phy': '197 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '128 ', 'Sta': '137 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '64.2 ', 'Rst': '28 '}"
27225,Erdtree Greatshield,Standard +8 ,"{'Phy': '208 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '135 ', 'Sta': '143 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '64.8 ', 'Rst': '28 '}"
27226,Erdtree Greatshield,Standard +9 ,"{'Phy': '219 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '142 ', 'Sta': '149 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '65.4 ', 'Rst': '28 '}"
27227,Erdtree Greatshield,Standard +10 ,"{'Phy': '230 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '149 ', 'Sta': '156 '}","{'Str': 'B ', 'Dex': '- ', 'Int': '- ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '66 ', 'Fir': '49 ', 'Lit': '45 ', 'Hol': '76 ', 'Bst': '66 ', 'Rst': '28 '}"
27228,Jellyfish Shield,Standard ,"{'Phy': '123 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '74 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '52 ', 'Rst': '24 '}"
27229,Jellyfish Shield,Standard +1 ,"{'Phy': '134 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '79 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '52.52 ', 'Rst': '24 '}"
27230,Jellyfish Shield,Standard +2 ,"{'Phy': '146 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '84 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '53.04 ', 'Rst': '24 '}"
27231,Jellyfish Shield,Standard +3 ,"{'Phy': '157 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '89 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '53.56 ', 'Rst': '24 '}"
27232,Jellyfish Shield,Standard +4 ,"{'Phy': '168 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '94 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '54.08 ', 'Rst': '24 '}"
27233,Jellyfish Shield,Standard +5 ,"{'Phy': '180 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '99 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '54.6 ', 'Rst': '24 '}"
27234,Jellyfish Shield,Standard +6 ,"{'Phy': '191 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '104 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '55.12 ', 'Rst': '24 '}"
27235,Jellyfish Shield,Standard +7 ,"{'Phy': '202 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '109 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '55.64 ', 'Rst': '24 '}"
27236,Jellyfish Shield,Standard +8 ,"{'Phy': '214 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '114 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '56.16 ', 'Rst': '24 '}"
27237,Jellyfish Shield,Standard +9 ,"{'Phy': '225 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '119 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '56.68 ', 'Rst': '24 '}"
27238,Jellyfish Shield,Standard +10 ,"{'Phy': '236 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '124 '}","{'Str': 'B ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '52 ', 'Fir': '52 ', 'Lit': '40 ', 'Hol': '48 ', 'Bst': '57.2 ', 'Rst': '24 '}"
27239,Visage Shield,Standard ,"{'Phy': '186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '116 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '75 ', 'Rst': '37 '}"
27240,Visage Shield,Standard +1 ,"{'Phy': '203 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '124 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '75.75 ', 'Rst': '37 '}"
27241,Visage Shield,Standard +2 ,"{'Phy': '220 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '131 '}","{'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '76.5 ', 'Rst': '37 '}"
27242,Visage Shield,Standard +3 ,"{'Phy': '237 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '139 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '77.25 ', 'Rst': '37 '}"
27243,Visage Shield,Standard +4 ,"{'Phy': '254 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '147 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '78 ', 'Rst': '37 '}"
27244,Visage Shield,Standard +5 ,"{'Phy': '271 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '155 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '78.75 ', 'Rst': '37 '}"
27245,Visage Shield,Standard +6 ,"{'Phy': '288 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '162 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '79.5 ', 'Rst': '37 '}"
27246,Visage Shield,Standard +7 ,"{'Phy': '305 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '170 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '80.25 ', 'Rst': '37 '}"
27247,Visage Shield,Standard +8 ,"{'Phy': '322 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '178 '}","{'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': '- ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '100 ', 'Mag': '62 ', 'Fir': '81 ', 'Lit': '65 ', 'Hol': '62 ', 'Bst': '81 ', 'Rst': '37 '}"
