id,weapon name,upgrade,attack power,stat scaling,passive effects,damage reduction (%)
59690,Rotten Crystal Staff,Standard ,"{'Phy': '42 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '23 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59691,Rotten Crystal Staff,Standard +1 ,"{'Phy': '48 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '25 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59692,Rotten Crystal Staff,Standard +2 ,"{'Phy': '54 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '27 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59693,Rotten Crystal Staff,Standard +3 ,"{'Phy': '60 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '29 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'A ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59694,Rotten Crystal Staff,Standard +4 ,"{'Phy': '66 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '32 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'A ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59695,Rotten Crystal Staff,Standard +5 ,"{'Phy': '72 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '34 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'S ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59696,Rotten Crystal Staff,Standard +6 ,"{'Phy': '78 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '36 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'S ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59697,Rotten Crystal Staff,Standard +7 ,"{'Phy': '84 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '39 '}","{'Str': 'C ', 'Dex': '- ', 'Int': 'S ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59698,Rotten Crystal Staff,Standard +8 ,"{'Phy': '90 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '41 '}","{'Str': 'C ', 'Dex': '- ', 'Int': 'S ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59699,Rotten Crystal Staff,Standard +9 ,"{'Phy': '96 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '43 '}","{'Str': 'C ', 'Dex': '- ', 'Int': 'S ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59700,Rotten Crystal Staff,Standard +10 ,"{'Phy': '102 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '46 '}","{'Str': 'C ', 'Dex': '- ', 'Int': 'S ', 'Fai': '- ', 'Arc': '- '}",{'Any': '(50) Scarlet Rot '},"{'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 ', 'Rst': '11 '}"
59701,Staff of the Guilty,Standard ,"{'Phy': '38 ', 'Sor Scaling*': '109 - 179 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '23 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'C '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59702,Staff of the Guilty,Standard +1 ,"{'Phy': '39 ', 'Sor Scaling*': '110 - 186 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '23 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'C '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59703,Staff of the Guilty,Standard +2 ,"{'Phy': '40 ', 'Sor Scaling*': '111 - 192 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '24 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'C '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59704,Staff of the Guilty,Standard +3 ,"{'Phy': '41 ', 'Sor Scaling*': '112 - 198 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '25 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59705,Staff of the Guilty,Standard +4 ,"{'Phy': '42 ', 'Sor Scaling*': '112 - 205 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '26 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59706,Staff of the Guilty,Standard +5 ,"{'Phy': '43 ', 'Sor Scaling*': '113 - 211 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '27 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59707,Staff of the Guilty,Standard +6 ,"{'Phy': '44 ', 'Sor Scaling*': '114 - 218 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '28 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59708,Staff of the Guilty,Standard +7 ,"{'Phy': '45 ', 'Sor Scaling*': '115 - 224 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '29 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59709,Staff of the Guilty,Standard +8 ,"{'Phy': '47 ', 'Sor Scaling*': '116 - 230 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '30 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59710,Staff of the Guilty,Standard +9 ,"{'Phy': '48 ', 'Sor Scaling*': '116 - 237 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '31 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59711,Staff of the Guilty,Standard +10 ,"{'Phy': '49 ', 'Sor Scaling*': '117 - 243 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '32 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'B '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59712,Staff of the Guilty,Standard +11 ,"{'Phy': '50 ', 'Sor Scaling*': '118 - 250 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '33 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'A '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59713,Staff of the Guilty,Standard +12 ,"{'Phy': '51 ', 'Sor Scaling*': '119 - 256 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '34 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'A '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59714,Staff of the Guilty,Standard +13 ,"{'Phy': '52 ', 'Sor Scaling*': '120 - 262 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '34 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'A '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59715,Staff of the Guilty,Standard +14 ,"{'Phy': '53 ', 'Sor Scaling*': '120 - 269 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '35 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'A '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59716,Staff of the Guilty,Standard +15 ,"{'Phy': '55 ', 'Sor Scaling*': '121 - 275 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '36 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'A '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59717,Staff of the Guilty,Standard +16 ,"{'Phy': '56 ', 'Sor Scaling*': '122 - 281 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '37 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'A '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59718,Staff of the Guilty,Standard +17 ,"{'Phy': '57 ', 'Sor Scaling*': '123 - 288 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '38 ', 'Str': 'D ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59719,Staff of the Guilty,Standard +18 ,"{'Phy': '58 ', 'Sor Scaling*': '123 - 294 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '39 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59720,Staff of the Guilty,Standard +19 ,"{'Phy': '59 ', 'Sor Scaling*': '124 - 301 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '40 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59721,Staff of the Guilty,Standard +20 ,"{'Phy': '60 ', 'Sor Scaling*': '125 - 307 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '41 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59722,Staff of the Guilty,Standard +21 ,"{'Phy': '61 ', 'Sor Scaling*': '126 - 313 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '42 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59723,Staff of the Guilty,Standard +22 ,"{'Phy': '63 ', 'Sor Scaling*': '127 - 320 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '43 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59724,Staff of the Guilty,Standard +23 ,"{'Phy': '64 ', 'Sor Scaling*': '127 - 326 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '44 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59725,Staff of the Guilty,Standard +24 ,"{'Phy': '65 ', 'Sor Scaling*': '128 - 333 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '45 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59726,Staff of the Guilty,Standard +25 ,"{'Phy': '66 ', 'Sor Scaling*': '129 - 339 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- '}","{'Sta': '46 ', 'Str': 'C ', 'Dex': '- ', 'Int': '- ', 'Fai': 'S '}",{'Arc': '- '},"{'Any': '(45) Boosts Thorn Sor. Hemorrhage ', 'Phy': '28 ', 'Mag': '17 ', 'Fir': '17 ', 'Lit': '17 ', 'Hol': '17 ', 'Bst': '17 '}"
59727,Prince of Death's Staff,Standard ,"{'Phy': '25 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '20 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'D ', 'Fai': 'D ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59728,Prince of Death's Staff,Standard +1 ,"{'Phy': '25 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '20 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'C ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59729,Prince of Death's Staff,Standard +2 ,"{'Phy': '26 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '21 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'C ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59730,Prince of Death's Staff,Standard +3 ,"{'Phy': '27 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '22 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'C ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59731,Prince of Death's Staff,Standard +4 ,"{'Phy': '28 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '23 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'C ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59732,Prince of Death's Staff,Standard +5 ,"{'Phy': '28 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '24 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'C ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59733,Prince of Death's Staff,Standard +6 ,"{'Phy': '29 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '24 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'C ', 'Fai': 'C ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59734,Prince of Death's Staff,Standard +7 ,"{'Phy': '30 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '25 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59735,Prince of Death's Staff,Standard +8 ,"{'Phy': '31 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '26 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59736,Prince of Death's Staff,Standard +9 ,"{'Phy': '31 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '27 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59737,Prince of Death's Staff,Standard +10 ,"{'Phy': '32 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '28 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59738,Prince of Death's Staff,Standard +11 ,"{'Phy': '33 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '28 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59739,Prince of Death's Staff,Standard +12 ,"{'Phy': '34 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '29 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59740,Prince of Death's Staff,Standard +13 ,"{'Phy': '34 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '30 '}","{'Str': 'E ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59741,Prince of Death's Staff,Standard +14 ,"{'Phy': '35 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '31 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59742,Prince of Death's Staff,Standard +15 ,"{'Phy': '36 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '32 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59743,Prince of Death's Staff,Standard +16 ,"{'Phy': '37 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '32 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59744,Prince of Death's Staff,Standard +17 ,"{'Phy': '37 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '33 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'B ', 'Fai': 'B ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59745,Prince of Death's Staff,Standard +18 ,"{'Phy': '38 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '34 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'A ', 'Fai': 'A ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
59746,Prince of Death's Staff,Standard +19 ,"{'Phy': '39 ', 'Mag': '- ', 'Fir': '- ', 'Lit': '- ', 'Hol': '- ', 'Sta': '35 '}","{'Str': 'D ', 'Dex': '- ', 'Int': 'A ', 'Fai': 'A ', 'Arc': '- '}",{'Any': '- '},"{'Phy': '25 ', 'Mag': '15 ', 'Fir': '15 ', 'Lit': '15 ', 'Hol': '15 ', 'Bst': '15 ', 'Rst': '10 '}"
